mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin
63	62	246	246	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1023									122		
63	62	493/2	493/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1024											
63	62	247	247	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1025									123		
63	62	495/2	495/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1026											
63	62	248	248	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1027									124		
63	62	497/2	497/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1028											
64	63	249	249	0.0		0	0	StaffText	4/4	1	1	0								"<font size=""6.4""/><i>cresc.</i>"								
64	63	249	249	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	1029											
64	63	251	251	2.0		1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1030											
64	63	249	249	0.0		0	0	StaffText	4/4	2	1	0								"<font size=""6.4""/><i>cresc.</i>"								
64	63	249	249	2.0		0	0	Chord	4/4	2	1	1/2			1/2	1	1031									125		
64	63	251	251	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1032											
64	63	249	249	0.0		0	0	StaffText	4/4	3	1	0								"<font size=""6.4""/><i>cresc.</i>"								
64	63	249	249	2.0		0	0	Chord	4/4	3	1	1/2			1/2	1	1033											
64	63	251	251	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1034											
64	63	249	249	0.0		0	0	StaffText	4/4	4	1	0								"<font size=""6.4""/><i>cresc.</i>"								
64	63	249	249	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	1035											
64	63	251	251	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	1036											
65	64	253	253	2.0		0	0	Chord	4/4	1	1	1/2			1/2	1	1037											
65	64	255	255	2.0		1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1038											
65	64	253	253	2.0		0	0	Chord	4/4	2	1	1/2			1/2	1	1039									126		
65	64	255	255	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1040											
65	64	253	253	4.0		0	0	Chord	4/4	3	1	1			1	1	1041											
65	64	253	253	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	1042											
65	64	255	255	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	1043											
66	65	257	257	0.0		0	0	Dynamic	4/4	1	1	0						f										
66	65	257	257	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1044											
66	65	1029/4	1029/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1045											
66	65	515/2	515/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1046											
66	65	1031/4	1031/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1047											
66	65	258	258	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1048											
66	65	1033/4	1033/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1049											
66	65	517/2	517/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1050											
66	65	1035/4	1035/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1051											
66	65	259	259	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1052											
66	65	1037/4	1037/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1053											
66	65	519/2	519/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1054											
66	65	1039/4	1039/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1055											
66	65	260	260	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1056											
66	65	1041/4	1041/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1057											
66	65	521/2	521/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1058											
66	65	1043/4	1043/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1059											
66	65	257	257	0.0		0	0	Dynamic	4/4	2	1	0						f										
66	65	257	257	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1060											
66	65	259	259	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1061									127		
66	65	257	257	0.0		0	0	Dynamic	4/4	3	1	0						f										
66	65	257	257	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1062											
66	65	259	259	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1063									128		
66	65	257	257	0.0		0	0	Dynamic	4/4	4	1	0						f										
66	65	257	257	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1064											
66	65	259	259	2.0		1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1065											
67	66	261	261	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1066											
67	66	1045/4	1045/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1067											
67	66	523/2	523/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1068											
67	66	1047/4	1047/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1069											
67	66	262	262	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1070											
67	66	1049/4	1049/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1071											
67	66	525/2	525/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1072											
67	66	1051/4	1051/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1073											
67	66	263	263	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1074											
67	66	1053/4	1053/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1075											
67	66	527/2	527/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1076											
67	66	1055/4	1055/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1077											
67	66	264	264	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1078											
67	66	1057/4	1057/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1079											
67	66	529/2	529/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1080											
67	66	1059/4	1059/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1081											
67	66	261	261	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1082											
67	66	263	263	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1083									129		
67	66	261	261	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1084											
67	66	263	263	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1085									130		
67	66	261	261	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1086											
67	66	263	263	2.0		1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1087											
68	67	265	265	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1088											
68	67	1061/4	1061/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1089											
68	67	531/2	531/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1090											
68	67	1063/4	1063/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1091											
68	67	266	266	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1092											
68	67	1065/4	1065/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1093											
68	67	533/2	533/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1094											
68	67	1067/4	1067/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1095											
68	67	267	267	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1096											
68	67	1069/4	1069/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1097											
68	67	535/2	535/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1098											
68	67	1071/4	1071/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1099											
68	67	268	268	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1100											
68	67	1073/4	1073/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1101											
68	67	537/2	537/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1102											
68	67	1075/4	1075/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1103											
68	67	265	265	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1104											
68	67	531/2	531/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1105											
68	67	266	266	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1106											
68	67	533/2	533/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1107											
68	67	267	267	2.0		1/2	1/2	Chord	4/4	2	1	1/2		r8	1/2	1	1108											
68	67	265	265	2.0		0	0	Chord	4/4	3	1	1/2		r8	1/2	1	1109											
68	67	267	267	2.0		1/2	1/2	Chord	4/4	3	1	1/2		r8	1/2	1	1110											
68	67	265	265	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	1111											
68	67	267	267	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	1112											
69	68	269	269	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1113											
69	68	1077/4	1077/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1114											
69	68	539/2	539/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1115											
69	68	1079/4	1079/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1116											
69	68	270	270	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1117											
69	68	1081/4	1081/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1118											
69	68	541/2	541/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1119											
69	68	1083/4	1083/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1120											
69	68	271	271	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1121											
69	68	1085/4	1085/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1122											
69	68	543/2	543/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1123											
69	68	1087/4	1087/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1124											
69	68	272	272	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1125											
69	68	1089/4	1089/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1126											
69	68	545/2	545/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1127											
69	68	1091/4	1091/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1128											
69	68	269	269	2.0		0	0	Chord	4/4	2	1	1/2		r8	1/2	1	1129											
69	68	271	271	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1130											
69	68	543/2	543/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1131											
69	68	272	272	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1132											
69	68	545/2	545/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1133											
69	68	269	269	2.0		0	0	Chord	4/4	3	1	1/2		r8	1/2	1	1134											
69	68	271	271	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1135											
69	68	543/2	543/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1136											
69	68	272	272	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1137											
69	68	545/2	545/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1138											
69	68	269	269	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1139											
69	68	271	271	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1140											
69	68	543/2	543/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1141											
69	68	272	272	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1142											
69	68	545/2	545/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1143											
70	69	273	273	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1144									131		
70	69	1093/4	1093/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1145											
70	69	547/2	547/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1146		articStaccatoAbove									
70	69	1095/4	1095/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1147		articStaccatoAbove									
70	69	274	274	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1148									132		
70	69	1097/4	1097/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1149											
70	69	549/2	549/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1150		articStaccatoAbove									
70	69	1099/4	1099/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1151		articStaccatoAbove									
70	69	275	275	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1152									133		
70	69	1101/4	1101/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1153											
70	69	551/2	551/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1154		articStaccatoAbove									
70	69	1103/4	1103/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1155		articStaccatoAbove									
70	69	276	276	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1156									134		
70	69	1105/4	1105/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1157											
70	69	553/2	553/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1158		articStaccatoAbove									
70	69	1107/4	1107/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1159		articStaccatoAbove									
70	69	273	273	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1160											
70	69	275	275	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1161											
70	69	273	273	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1162											
70	69	275	275	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1163											
70	69	273	273	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1164											
70	69	275	275	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1165											
71	70	277	277	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1166									135		
71	70	1109/4	1109/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1167											
71	70	555/2	555/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1168		articStaccatoAbove									
71	70	1111/4	1111/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1169		articStaccatoAbove									
71	70	278	278	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1170									136		
71	70	1113/4	1113/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1171											
71	70	557/2	557/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1172		articStaccatoAbove									
71	70	1115/4	1115/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1173		articStaccatoAbove									
71	70	279	279	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1174											
71	70	280	280	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1175											
71	70	277	277	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1176											
71	70	280	280	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1177											
71	70	277	277	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1178											
71	70	280	280	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1179											
71	70	277	277	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1180											
71	70	280	280	1.0		3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1181											
72	71	281	281	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1182									137		
72	71	1125/4	1125/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1183		articStaccatoBelow									
72	71	563/2	563/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1184									138		
72	71	1127/4	1127/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1185		articStaccatoBelow									
72	71	282	282	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1186									139		
72	71	1129/4	1129/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1187		articStaccatoBelow									
72	71	565/2	565/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1188									140		
72	71	1131/4	1131/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1189		articStaccatoBelow									
72	71	283	283	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1190									141		
72	71	1133/4	1133/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1191		articStaccatoBelow									
72	71	567/2	567/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1192									142		
72	71	1135/4	1135/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1193		articStaccatoBelow									
72	71	284	284	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1194									143		
72	71	1137/4	1137/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1195		articStaccatoBelow									
72	71	569/2	569/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1196									144		
72	71	1139/4	1139/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1197		articStaccatoBelow									
72	71	281	281	4.0		0	0	Chord	4/4	2	1	1			1	1	1198											
72	71	281	281	4.0		0	0	Chord	4/4	3	1	1			1	1	1199											
72	71	281	281	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1200									145		
72	71	563/2	563/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1201									145		
72	71	282	282	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1202									145		
72	71	565/2	565/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1203											
72	71	283	283	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1204									146		
72	71	567/2	567/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1205									146		
72	71	284	284	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1206									146		
72	71	569/2	569/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1207											
73	72	285	285	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1208											
73	72	1141/4	1141/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1209											
73	72	571/2	571/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1210											
73	72	1143/4	1143/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1211											
73	72	286	286	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1212											
73	72	1145/4	1145/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1213											
73	72	573/2	573/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1214											
73	72	1147/4	1147/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1215											
73	72	287	287	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1216											
73	72	1149/4	1149/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1217											
73	72	575/2	575/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1218											
73	72	1151/4	1151/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1219											
73	72	288	288	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1220											
73	72	1153/4	1153/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1221											
73	72	577/2	577/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1222											
73	72	1155/4	1155/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1223											
73	72	285	285	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1224											
73	72	285	285	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1225											
73	72	285	285	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1226											
74	73	289	289	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1227											
74	73	1157/4	1157/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1228											
74	73	579/2	579/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1229											
74	73	1159/4	1159/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1230											
74	73	290	290	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1231											
74	73	1161/4	1161/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1232											
74	73	581/2	581/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1233											
74	73	1163/4	1163/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1234											
74	73	291	291	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1235											
74	73	1165/4	1165/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1236											
74	73	583/2	583/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1237											
74	73	1167/4	1167/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1238											
74	73	292	292	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1239											
74	73	1169/4	1169/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1240											
74	73	585/2	585/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1241											
74	73	1171/4	1171/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1242											
74	73	289	289	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1243											
74	73	289	289	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1244											
74	73	289	289	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1245											
74	73	291	291	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1246											
75	74	293	293	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1247									147		
75	74	1173/4	1173/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1248									147		
75	74	587/2	587/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1249									147		
75	74	1175/4	1175/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1250											
75	74	294	294	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1251									148		
75	74	1177/4	1177/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1252									148		
75	74	589/2	589/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1253									148		
75	74	1179/4	1179/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1254											
75	74	295	295	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1255											
75	74	1181/4	1181/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1256											
75	74	591/2	591/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1257											
75	74	1183/4	1183/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1258											
75	74	296	296	0.0		3/4	3/4	Chord	4/4	1	1	0	acciaccatura		1/8	1	1259											
75	74	296	296	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1260											
75	74	593/2	593/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1261											
75	74	1187/4	1187/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1262											
75	74	293	293	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1263											
75	74	295	295	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1264											
75	74	293	293	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1265											
75	74	295	295	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1266											
75	74	293	293	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1267											
75	74	295	295	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1268											
76	75	297	297	0.25		0	0	Chord	4/4	1	1	1/16			1/16	1	1269											
76	75	1189/4	1189/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1270											
76	75	595/2	595/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1271											
76	75	1191/4	1191/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1272											
76	75	298	298	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1273											
76	75	1193/4	1193/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1274											
76	75	597/2	597/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1275											
76	75	1195/4	1195/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1276											
76	75	299	299	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1277											
76	75	599/2	599/2	0.0		5/8	5/8	Chord	4/4	1	1	0	grace16		1/16	1	1278											
76	75	599/2	599/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1279											
76	75	300	300	0.0		3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1280											
76	75	300	300	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1281											
76	75	601/2	601/2	0.0		7/8	7/8	Chord	4/4	1	1	0	grace16		1/16	1	1282											
76	75	601/2	601/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1283											
76	75	297	297	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1284											
76	75	297	297	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	1285											
76	75	297	297	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1286											
77	76	301	301	0.0		0	0	Chord	4/4	1	1	0	grace16		1/16	1	1287											
77	76	301	301	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1288											
77	76	603/2	603/2	0.0		1/8	1/8	Chord	4/4	1	1	0	grace16		1/16	1	1289											
77	76	603/2	603/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1290											
77	76	302	302	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	1291											
77	76	302	302	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1292											
77	76	605/2	605/2	0.0		3/8	3/8	Chord	4/4	1	1	0	grace16		1/16	1	1293											
77	76	605/2	605/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1294											
77	76	303	303	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1295											
77	76	304	304	0.0		3/4	3/4	Dynamic	4/4	1	1	0						f										
77	76	304	304	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1296									149		
