mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
67	67	3/4	3/4	2/2	4	1	V7(4)	0	-4.5	/	g	i		V7(4)		V		7	4				Mm7	1	1	2, 1, 3, 0		2	2	0	3	0.0	0.0	0.75	0.0
67	67	7/8	7/8	2/2	4	1	V7	0	-4.5	/	g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.125	0.0
68	68	0	0	2/2	4	1	VI(64#2)}	-1	-4.5	/	g	i		VI(64#2)		VI			64#2			}	M	1	1	-3, 6, 3, 0		-3	-3	0	4	0.0	0.0	2.0	0.0
68	68	1/2	1/2	2/2	4	1	VI|EC	0	-4.5	/	g	i		VI		VI					EC		M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
69	69	0	0	2/2	4	1	iv{				g	i		iv		iv						{	m	1	1	0, -3, 1		0	0	2	10	0.16666666666666666	0.1875	2.1875	0.07894736842105263
70	70	0	0	2/2	4	1	#viio65				g	i		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	2	15	0.11764705882352941	0.1875	3.4375	0.05172413793103448
71	71	0	0	2/2	4	1	V65	-0.4	-4.5	/	g	i		V65		V		65					Mm7	1	1	6, 3, 0, 2		2	6	1	16	0.058823529411764705	0.0625	3.5625	0.017241379310344827
72	72	0	0	2/2	4	1	VI	-0.3	-3.5	/	g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	0	8	0.0	0.0	2.0	0.0
72	72	1/2	1/2	2/2	4	1	V7/VI	-0.7	-3.5	/	g	i		V7/VI		V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	2.0	0.0
73	73	0	0	2/2	4	1	vi/VI	0	-3.5	/	g	i		vi/VI		vi				VI			m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	2.0	0.0
73	73	1/2	1/2	2/2	4	1	ii/VI	-0.2	-3.5	/	g	i		ii/VI		ii				VI			m	1	1	-1, -4, 0		-1	-1	3	8	0.2727272727272727	0.1875	1.8125	0.09375
74	74	0	0	2/2	4	1	V(64)/VI				g	i		V(64)/VI		V			64	VI			M	1	1	-2, -3, 1		-2	-2	1	8	0.1111111111111111	0.0	3.25	0.0
74	74	3/4	3/4	2/2	4	1	V7/VI				g	i		V7/VI		V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	1	3	0.25	0.0	0.75	0.0
75	75	0	0	2/2	4	1	I/VI|PAC}				g	i		I/VI		I				VI	PAC	}	M	1	1	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.5	0.0
75	75	1/2	1/2	2/2	4	1	V(64)				g	i		V(64)		V			64				M	1	1	2, 1, -2		2	2	0	6	0.0	0.0	1.0	0.0
76	76	0	0	2/2	4	1	viio7/V				g	i		viio7/V		vii	o	7		V			o7	1	1	7, 4, 1, -2		7	7	0	10	0.0	0.0	2.5	0.0
77	77	0	0	2/2	4	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
77	77	1/4	1/4	2/2	4	1	V(6)				g	i		V(6)		V			6				M	1	1	2, 6, -2		2	2	4	4	0.5	0.75	1.25	0.375
78	78	1/4	1/4	2/2	4	1	iio64				g	i		iio64		ii	o	64					o	1	1	-3, 3, 0		3	-3	1	6	0.14285714285714285	0.125	2.125	0.05555555555555555
79	79	0	0	2/2	4	1	#viio7				g	i		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	0	7	0.0	0.0	2.0	0.0
79	79	3/4	3/4	2/2	4	1	V(6)				g	i		V(6)		V			6				M	1	1	2, 6, -2		2	2	0	4	0.0	0.0	0.75	0.0
79	79	7/8	7/8	2/2	4	1	V7				g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
80	80	0	0	2/2	4	1	i|IAC}{				g	i		i		i					IAC	}{	m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.0	0.0
80	80	1/4	1/4	2/2	4	1	#viio43/iv				g	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	1.0	0.0
