mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
104	102	408	412	0.75		3/4	3/4	4/4	3	1	3/16			1/8	3/2		3	57	A3	3	1807
104	102	408	412	0.75		3/4	3/4	4/4	2	1	3/16			1/8	3/2		12	60	B#3	3	1801
104	102	408	412	0.75		3/4	3/4	4/4	1	1	3/16			1/8	3/2		6	66	F#4	4	1795
104	102	1635/4	1651/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1808
104	102	1635/4	1651/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		12	60	B#3	3	1802
104	102	1635/4	1651/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1796
105	103	409	413	4.0		0	0	4/4	4	1	1			1	1		7	49	C#3	3	1828
105	103	409	413	1.0		0	0	4/4	3	1	1/4			1/4	1		8	56	G#3	3	1822
105	103	409	413	1.0		0	0	4/4	2	1	1/4			1/4	1		7	61	C#4	4	1816
105	103	409	413	1.0		0	0	4/4	1	1	1/4			1/4	1		11	65	E#4	4	1810
105	103	410	414	0.75		1/4	1/4	4/4	3	1	3/16			1/8	3/2		8	56	G#3	3	1823
105	103	410	414	0.75		1/4	1/4	4/4	2	1	3/16			1/8	3/2		7	61	C#4	4	1817
105	103	410	414	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		11	65	E#4	4	1811
105	103	1643/4	1659/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		8	56	G#3	3	1824
105	103	1643/4	1659/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1818
105	103	1643/4	1659/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		11	65	E#4	4	1812
105	103	411	415	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		8	56	G#3	3	1825
105	103	411	415	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		7	61	C#4	4	1819
105	103	411	415	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		11	65	E#4	4	1813
105	103	412	416	0.75		3/4	3/4	4/4	3	1	3/16			1/8	3/2		8	56	G#3	3	1826
105	103	412	416	0.75		3/4	3/4	4/4	2	1	3/16			1/8	3/2		7	61	C#4	4	1820
105	103	412	416	0.75		3/4	3/4	4/4	1	1	3/16			1/8	3/2		11	65	E#4	4	1814
105	103	1651/4	1667/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		8	56	G#3	3	1827
105	103	1651/4	1667/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1821
105	103	1651/4	1667/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		11	65	E#4	4	1815
106	104	413	417	4.0		0	0	4/4	4	1	1			1	1		7	49	C#3	3	1847
106	104	413	417	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	1835
106	104	413	417	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	1841
106	104	413	417	1.0		0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	1829
106	104	414	418	0.75		1/4	1/4	4/4	2	1	3/16			1/8	3/2		3	57	A3	3	1836
106	104	414	418	0.75		1/4	1/4	4/4	3	1	3/16			1/8	3/2		3	57	A3	3	1842
106	104	414	418	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		4	64	E4	4	1830
106	104	1659/4	1675/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	1837
106	104	1659/4	1675/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1843
106	104	1659/4	1675/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	1831
106	104	415	419	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	57	A3	3	1838
106	104	415	419	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		3	57	A3	3	1844
106	104	415	419	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	1832
106	104	416	420	0.75		3/4	3/4	4/4	2	1	3/16			1/8	3/2		3	57	A3	3	1839
106	104	416	420	0.75		3/4	3/4	4/4	3	1	3/16			1/8	3/2		3	57	A3	3	1845
106	104	416	420	0.75		3/4	3/4	4/4	1	1	3/16			1/8	3/2		4	64	E4	4	1833
106	104	1667/4	1683/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	1840
106	104	1667/4	1683/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1846
106	104	1667/4	1683/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	1834
107	105	417	421	2.0		0	0	4/4	4	1	1/2			1/2	1		5	47	B2	2	1870
107	105	417	421	1.0		0	0	4/4	3	1	1/4			1/4	1		6	54	F#3	3	1864
107	105	417	421	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	1858
107	105	417	421	1.0		0	0	4/4	1	1	1/4			1/4	1		2	62	D4	4	1848
107	105	418	422	0.75		1/4	1/4	4/4	3	1	3/16			1/8	3/2		6	54	F#3	3	1865
107	105	418	422	0.75		1/4	1/4	4/4	2	1	3/16			1/8	3/2		3	57	A3	3	1859
107	105	418	422	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		2	62	D4	4	1849
107	105	1675/4	1691/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1866
107	105	1675/4	1691/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	1860
107	105	1675/4	1691/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	1850
107	105	419	423	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		4	40	E2	2	1871
107	105	419	423	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		8	56	G#3	3	1867
107	105	419	423	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	1861
107	105	419	423	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		2	62	D4	4	1851
107	105	839/2	847/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	1852
107	105	1679/4	1695/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	1853
107	105	420	424	0.0		3/4	3/4	4/4	1	1	0		acciaccatura	1/8	1		4	64	E4	4	1854
107	105	420	424	0.75		3/4	3/4	4/4	3	1	3/16			1/8	3/2		8	56	G#3	3	1868
107	105	420	424	0.75		3/4	3/4	4/4	2	1	3/16			1/8	3/2		5	59	B3	3	1862
107	105	420	424	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	1855
107	105	841/2	849/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	1856
107	105	1683/4	1699/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		8	56	G#3	3	1869
107	105	1683/4	1699/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	1857
107	105	1683/4	1699/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	1863
108	106	421	425	0.5		0	0	4/4	4	1	1/8			1/8	1		3	45	A2	2	1886
108	106	421	425	0.25		0	0	4/4	3	1	1/16			1/16	1		3	57	A3	3	1880
108	106	421	425	2.0		0	0	4/4	1	1	1/2			1/2	1		3	57	A3	3	1872
108	106	421	425	0.25		0	0	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1874
108	106	1685/4	1701/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1881
108	106	1685/4	1701/4	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1875
108	106	1685/4	1701/4	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1875
108	106	843/2	851/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		3	45	A2	2	1887
108	106	843/2	851/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		3	57	A3	3	1882
108	106	843/2	851/2	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1876
108	106	843/2	851/2	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	1876
108	106	1687/4	1703/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1883
108	106	1687/4	1703/4	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		7	61	C#4	4	1877
108	106	1687/4	1703/4	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1877
108	106	422	426	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		3	45	A2	2	1888
108	106	422	426	1.0		1/4	1/4	4/4	3	1	1/4	1/4_r16_0		1/4	1		3	57	A3	3	1884
108	106	422	426	1.0		1/4	1/4	4/4	2	1	1/4	1/4_r16_0		1/4	1		7	61	C#4	4	1878
108	106	422	426	1.0		1/4	1/4	4/4	2	1	1/4	1/4_r16_0		1/4	1		4	64	E4	4	1878
108	106	845/2	853/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		3	45	A2	2	1889
108	106	423	427	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	1890
108	106	423	427	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1885
108	106	423	427	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	1879
108	106	423	427	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1879
108	106	423	427	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		7	85	C#6	6	1873
109	107	425	429	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	1899
109	107	425	429	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1897
109	107	425	429	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	1895
109	107	425	429	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1895
109	107	425	429	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	1891
109	107	426	430	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	1892
109	107	427	431	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	1900
109	107	427	431	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1898
109	107	427	431	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	1896
109	107	427	431	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1896
109	107	427	431	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		7	73	C#5	5	1893
109	107	857/2	865/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	1894
110	108	429	433	0.0		0	0	4/4	1	1	0		grace16	1/16	1		8	68	G#4	4	1901
110	108	429	433	0.0		0	0	4/4	1	1	0		grace16	1/16	1		3	69	A4	4	1902
110	108	429	433	0.0		0	0	4/4	1	1	0		grace16	1/16	1		5	71	B4	4	1903
110	108	429	433	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		5	47	B2	2	1914
110	108	429	433	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1912
110	108	429	433	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	1910
110	108	429	433	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1910
110	108	429	433	0.5		0	0	4/4	1	1	1/8			1/8	1		3	69	A4	4	1904
110	108	859/2	867/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		8	68	G#4	4	1905
110	108	430	434	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		8	68	G#4	4	1906
110	108	431	435	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		5	47	B2	2	1915
110	108	431	435	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1913
110	108	431	435	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	1911
110	108	431	435	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1911
110	108	863/2	871/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		4	64	E4	4	1907
110	108	432	436	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		8	68	G#4	4	1908
110	108	865/2	873/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1909
111	109	433	437	0.5		0	0	4/4	4	1	1/8			1/8	1		4	40	E2	2	1922
111	109	433	437	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		8	56	G#3	3	1920
111	109	433	437	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1918
111	109	433	437	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1918
111	109	433	437	2.0		0	0	4/4	1	1	1/2			1/2	1		2	74	D5	5	1916
111	109	867/2	875/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	1923
111	109	434	438	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		4	52	E3	3	1924
111	109	869/2	877/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	1925
111	109	435	439	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		4	52	E3	3	1926
111	109	435	439	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		8	56	G#3	3	1921
111	109	435	439	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1919
111	109	435	439	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1919
111	109	435	439	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		2	86	D6	6	1917
112	110	437	441	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		4	52	E3	3	1935
112	110	437	441	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		8	56	G#3	3	1933
112	110	437	441	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1931
112	110	437	441	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1931
112	110	437	441	1.0		0	0	4/4	1	1	1/4			1/4	1		5	83	B5	5	1927
112	110	438	442	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		8	80	G#5	5	1928
112	110	439	443	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		4	52	E3	3	1936
112	110	439	443	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		8	56	G#3	3	1934
112	110	439	443	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	1932
112	110	439	443	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1932
112	110	439	443	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	1929
112	110	881/2	889/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1930
113	111	441	445	0.0		0	0	4/4	1	1	0		acciaccatura	1/8	1		4	76	E5	5	1937
113	111	441	445	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	1952
113	111	441	445	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1948
113	111	441	445	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1950
113	111	441	445	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1948
113	111	441	445	0.5		0	0	4/4	1	1	1/8			1/8	1		2	74	D5	5	1938
113	111	883/2	891/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1939
113	111	442	446	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		7	73	C#5	5	1940
113	111	443	447	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	1953
113	111	443	447	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1949
113	111	443	447	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	1951
113	111	443	447	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1949
113	111	1773/4	1789/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1941
113	111	887/2	895/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	1942
113	111	1775/4	1791/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	1943
113	111	444	448	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	1944
113	111	1777/4	1793/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	1945
113	111	889/2	897/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	1946
113	111	1779/4	1795/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	1947
114	112	445	449	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		7	49	C#3	3	1961
114	112	445	449	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1957
114	112	445	449	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1959
114	112	445	449	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1957
114	112	445	449	2.0		0	0	4/4	1	1	1/2			1/2	1		3	81	A5	5	1954
114	112	447	451	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		7	49	C#3	3	1962
114	112	447	451	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1958
114	112	447	451	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	1960
114	112	447	451	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	1958
114	112	447	451	2.0		1/2	1/2	4/4	1	2	1/2			1/2	1		1	67	G4	4	1956
114	112	447	451	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		3	69	A4	4	1955
115	113	449	453	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		2	50	D3	3	1985
115	113	449	453	0.5		0	0	4/4	3	1	1/8			1/8	1		3	57	A3	3	1978
115	113	449	453	0.5		0	0	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1971
115	113	449	453	1.0		0	0	4/4	1	2	1/4			1/4	1		6	66	F#4	4	1970
115	113	449	453	1.0		0	0	4/4	1	1	1/4			1/4	1		3	69	A4	4	1963
115	113	899/2	907/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		6	66	F#4	4	1979
115	113	899/2	907/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	1972
115	113	450	454	0.0		1/4	1/4	4/4	1	1	0		acciaccatura	1/8	1		3	69	A4	4	1964
115	113	450	454	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		6	66	F#4	4	1980
115	113	450	454	1.5		1/4	1/4	4/4	2	1	3/8			1/4	3/2		3	69	A4	4	1973
115	113	450	454	1.5		1/4	1/4	4/4	1	1	3/8			1/4	3/2		3	81	A5	5	1965
115	113	451	455	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		2	50	D3	3	1986
115	113	903/2	911/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		8	68	G#4	4	1981
115	113	903/2	911/2	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		5	71	B4	4	1974
115	113	903/2	911/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	1966
115	113	1807/4	1823/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		6	66	F#4	4	1982
115	113	1807/4	1823/4	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	1975
115	113	1807/4	1823/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	1967
115	113	452	456	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		4	64	E4	4	1983
115	113	452	456	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	1976
115	113	452	456	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		8	80	G#5	5	1968
115	113	905/2	913/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	1984
115	113	905/2	913/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1977
115	113	905/2	913/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1969
116	114	453	457	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		4	52	E3	3	2005
116	114	453	457	1.5		0	0	4/4	3	1	3/8			1/4	3/2		7	61	C#4	4	1999
116	114	453	457	1.5		0	0	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	1993
116	114	453	457	1.5		0	0	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	1987
116	114	909/2	917/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		3	57	A3	3	2000
116	114	909/2	917/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1994
116	114	909/2	917/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1988
116	114	455	459	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		4	40	E2	2	2006
116	114	455	459	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		7	61	C#4	4	2001
116	114	455	459	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	1995
116	114	455	459	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	1989
116	114	911/2	919/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	2002
116	114	911/2	919/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1996
116	114	911/2	919/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1990
116	114	456	460	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		3	57	A3	3	2003
116	114	456	460	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1997
116	114	456	460	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1991
116	114	913/2	921/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		8	56	G#3	3	2004
116	114	913/2	921/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1998
116	114	913/2	921/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1992
117	115	457	461	1.0		0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	2016
117	115	457	461	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	2010
117	115	457	461	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	2013
117	115	457	461	1.0		0	0	4/4	1	1	1/4			1/4	1		3	69	A4	4	2007
117	115	458	462	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	2017
117	115	458	462	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	2011
117	115	458	462	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	2014
117	115	458	462	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	2008
117	115	458	462	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	2011
117	115	458	462	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		4	64	E4	4	2014
117	115	458	462	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		3	69	A4	4	2011
117	115	458	462	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		7	73	C#5	5	2008
117	115	458	462	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	2008
117	115	459	463	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	2018
117	115	459	463	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	57	A3	3	2012
117	115	459	463	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		3	57	A3	3	2015
117	115	459	463	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	2009
117	115	459	463	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	64	E4	4	2012
117	115	459	463	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	64	E4	4	2015
117	115	459	463	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	69	A4	4	2012
117	115	459	463	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		7	73	C#5	5	2009
117	115	459	463	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		3	81	A5	5	2009
118	116	461	465	2.0		0	0	4/4	3	1	1/2			1/2	1		3	69	A4	4	2019
118	116	463	467	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		4	64	E4	4	2020
119	117	465	469	2.0		0	0	4/4	3	1	1/2			1/2	1		7	61	C#4	4	2033
119	117	465	469	1.0		0	0	4/4	2	1	1/4			1/4	1		7	73	C#5	5	2027
119	117	465	469	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	2021
119	117	466	470	0.75		1/4	1/4	4/4	2	1	3/16			1/8	3/2		7	73	C#5	5	2028
119	117	466	470	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		3	81	A5	5	2022
119	117	1867/4	1883/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		7	73	C#5	5	2029
119	117	1867/4	1883/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2023
119	117	467	471	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	76	E5	5	2030
119	117	467	471	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		5	83	B5	5	2024
119	117	468	472	0.75		3/4	3/4	4/4	2	1	3/16			1/8	3/2		4	76	E5	5	2031
119	117	468	472	0.75		3/4	3/4	4/4	1	1	3/16			1/8	3/2		5	83	B5	5	2025
119	117	1875/4	1891/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		4	76	E5	5	2032
119	117	1875/4	1891/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2026
120	118	469	473	1.0		0	0	4/4	4	1	1/4			1/4	1		3	57	A3	3	2042
120	118	469	473	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2036
120	118	469	473	1.0		0	0	4/4	2	1	1/4			1/4	1		3	81	A5	5	2035
120	118	469	473	1.0		0	0	4/4	1	1	1/4			1/4	1		7	85	C#6	6	2034
120	118	470	474	0.75		1/4	1/4	4/4	4	1	3/16			1/8	3/2		3	57	A3	3	2043
